MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.014648 s         4/20/2017 11:34:32 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
0.0234375 22.733881 4.3362379e-05
0.033203125 23.521036 5.6475401e-05
0.04296875 24.254396 3.054738e-05
0.052734375 25.662891 5.7816505e-05
0.0625    30.3011   4.2617321e-05
0.072265625 37.204662 0.00013291836
0.08203125 44.272358 0.00011891127
0.091796875 63.39658 0.00019058585
0.1015625 83.017235 0.00030592084
0.11132813 95.241249 0.00035881996
0.12109375 104.39839 0.00038132071
0.13085938 125.83721 0.00049963593
0.140625  142.03418 0.00060811639
0.15039063 153.3981 0.00068977475
0.16015625 158.00926 0.00069931149
0.16992188 166.31749 0.00072672963
0.1796875 177.63774 0.00076875091
0.18945313 186.79495 0.00080347061
0.19921875 202.10158 0.00088840723
0.20898438 212.91975 0.00094249845
0.21875   221.74765 0.00099107623
0.22851563 234.90784 0.0010639429
0.23828125 250.32123 0.0011736155
0.24804688 254.47409 0.0011391938
0.2578125 263.63876 0.0012154877
0.26757813 280.37097 0.0012773275
0.27734375 297.422  0.0013923645
0.28710938 310.18173 0.0014686584
0.296875  317.80215 0.0014917552
0.30664063 323.88934 0.0015603006
0.31640625 341.37015 0.0016103685
0.32617188 355.54926 0.0016829371
0.3359375 366.9404  0.0017441809
0.34570313 378.36325 0.0018103421
0.35546875 382.94049 0.0018520653
0.36523438 385.93155 0.0018787384
0.375     390.496   0.0019556284
0.38476563 399.56461 0.0019884109
0.39453125 404.7771 0.0020524859
0.40429688 414.46002 0.002156049
0.4140625 419.32358 0.0021475554
0.42382813 423.1705 0.0021640956
0.43359375 428.00989 0.0022231042
0.44335938 445.39246 0.0022859871
0.453125  463.79434 0.0023436546
0.46289063 477.79205 0.0024965405
0.47265625 482.54004 0.0025431812
0.48242188 489.81723 0.0025779009
0.4921875 501.03616 0.002630204
0.50195313 514.98669 0.0027470291
0.51171875 528.52985 0.0028043985
0.52148438 540.23975 0.002848804
0.53125   542.76526 0.0029546022
0.54101563 546.77148 0.0029499829
0.55078125 556.91382 0.0029990077
0.56054688 562.44806 0.0030572712
0.5703125 571.8158  0.0030879676
0.58007813 584.55737 0.0031910837
0.58984375 594.51428 0.0032311678
0.59960938 605.9812 0.0033217669
0.609375  610.69775 0.0033605099
0.61914063 613.87604 0.003413111
0.62890625 616.56769 0.0034399331
0.63867188 628.7522 0.0034974515
0.6484375 643.69598 0.0035899878
0.65820313 654.01971 0.0036273897
0.66796875 662.56293 0.0036978722
0.67773438 668.85229 0.0037884712
0.6875    675.24072 0.0038322806
0.69726563 689.21417 0.0038619339
0.70703125 702.15985 0.0039516389
0.71679688 709.95758 0.0040301681
0.7265625 711.33472 0.0040069222
0.73632813 716.61438 0.0040584803
0.74609375 720.59833 0.0041303039
0.75585938 725.41901 0.0041659176
0.765625  729.86371 0.0041873753
0.77539063 745.78546 0.0043381751
0.78515625 754.73334 0.0043687224
0.79492188 757.92291 0.0043974817
0.8046875 765.15771 0.0044383109
0.81445313 778.3736 0.0045350194
0.82421875 782.84155 0.0045825541
0.83398438 791.77002 0.004606992
0.84375   804.40289 0.00465855
0.85351563 812.78674 0.0047536194
0.86328125 826.59137 0.0048469007
0.87304688 834.73962 0.004876852
0.8828125 843.28766 0.0049763918
0.89257813 854.93481 0.0050258636
0.90234375 863.79565 0.0051245093
0.91210938 870.26385 0.005183965
0.921875  878.58179 0.0052183867
0.93164063 885.4201 0.0052607059
0.94140625 895.19153 0.0053112209
0.95117188 907.89423 0.0054033101
0.9609375 918.77289 0.0055040419
0.97070313 924.57666 0.0055271387
0.98046875 924.72351 0.0056013465
0.99023438 927.23529 0.0055915117
1         931.50793 0.0056263804
1.0097656 947.00616 0.005698204
1.0195313 953.27789 0.0057533383
1.0292969 957.29456 0.0058102608
1.0390625 962.24634 0.005839318
1.0488281 977.74274 0.00591591
1.0585938 994.73694 0.0060625374
1.0683594 1003.9171 0.0061397254
1.078125  1018.8438 0.0062392652
1.0878906 1021.2424 0.0062334538
1.0976563 1026.5493 0.0062595308
1.1074219 1031.3387 0.0062935054
1.1171875 1042.0482 0.0063864887
1.1269531 1054.7666 0.0064450502
1.1367188 1056.5994 0.0065097213
1.1464844 1062.0193 0.0065657496
1.15625   1068.988  0.0065952539
1.1660156 1077.8938 0.0066755712
1.1757813 1089.3621 0.0067484379
1.1855469 1095.5006 0.0068372488
1.1953125 1106.9694 0.0068701804
1.2050781 1115.8903 0.0069250166
1.2148438 1125.6965 0.0070138276
1.2246094 1127.4943 0.0070537627
1.234375  1129.9535 0.0070887804
1.2441406 1136.8942 0.0071452558
1.2539063 1149.0551 0.0072041154
1.2636719 1156.3556 0.0072222948
1.2734375 1163.1998 0.0073362887
