MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.014648 s         4/14/2017 6:30:37 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
0.0234375 0.70543963 -0.00031232834
0.033203125 1.4994665 -0.00018581748
0.04296875 3.0601211 -0.00028043985
0.052734375 5.3386946 -0.00022113323
0.0625    7.8281946 -0.00013202429
0.072265625 9.396225 -0.00013574958
0.08203125 11.601169 -7.2717667e-05
0.091796875 15.136524 5.5134296e-06
0.1015625 17.65037  5.826354e-05
0.11132813 19.93321 2.5480986e-05
0.12109375 19.431877 9.9539757e-05
0.13085938 19.425003 6.92904e-05
0.140625  22.649578 0.00013723969
0.15039063 28.324259 0.00023201108
0.16015625 29.298273 0.00023201108
0.16992188 28.631536 0.0002078712
0.1796875 30.037222 0.00024035573
0.18945313 33.121536 0.00031560659
0.19921875 33.810959 0.00028729439
0.20898438 35.674793 0.00033140182
0.21875   36.851856 0.00037252903
0.22851563 39.193611 0.00041246414
0.23828125 41.596035 0.00039637089
0.24804688 43.840389 0.00040024519
0.2578125 46.173836 0.00051423907
0.26757813 50.032379 0.00052973628
0.27734375 53.445007 0.00060707331
0.28710938 58.072285 0.00066444278
0.296875  62.311138 0.00070109963
0.30664063 68.66291 0.00083163381
0.31640625 75.988251 0.00091895461
0.32617188 78.804573 0.00093489885
0.3359375 81.371704 0.001001358
0.34570313 81.360123 0.00098958611
0.35546875 84.640236 0.0010223687
0.36523438 88.896866 0.0010891259
0.375     97.069366 0.0012032688
0.38476563 103.43987 0.0012995303
0.39453125 107.43078 0.0014001131
0.40429688 113.23537 0.0014849007
0.4140625 120.15332 0.0015722215
0.42382813 124.89196 0.001642108
0.43359375 126.78244 0.0016480684
0.44335938 125.97345 0.0016842782
0.453125  125.60092 0.0016282499
0.46289063 126.90749 0.0017106533
0.47265625 130.21298 0.0017353892
0.48242188 132.02824 0.0017294288
0.4921875 136.45058 0.0018027425
0.50195313 137.15372 0.001770705
0.51171875 138.02431 0.0018206239
0.52148438 138.6178 0.0017739832
0.53125   142.03511 0.0018677115
0.54101563 141.57114 0.001822263
0.55078125 142.55061 0.0018645823
0.56054688 148.67586 0.0019407272
0.5703125 158.70099 0.0019924343
0.58007813 168.85492 0.0021117926
0.58984375 174.73299 0.0022281706
0.59960938 181.48914 0.0022996962
0.609375  189.85141 0.0023455918
0.61914063 191.81985 0.0023539364
0.62890625 190.6006 0.0023947656
0.63867188 195.25412 0.0023517013
0.6484375 206.6357  0.0025086105
0.65820313 216.57016 0.0026272237
0.66796875 219.33995 0.0026676059
0.67773438 225.08141 0.002720356
0.6875    232.6732  0.0027967989
0.69726563 243.15924 0.0029210746
0.70703125 249.12106 0.0029541552
0.71679688 256.50177 0.0030180812
0.7265625 258.84286 0.0030958652
