MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.014648 s         4/14/2017 7:35:59 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
0.0234375 34.967808 9.5665455e-05
0.033203125 35.786144 0.00010982156
0.04296875 35.308788 5.3346157e-05
0.052734375 35.726727 9.5963478e-05
0.0625    35.082138 3.9488077e-05
0.072265625 34.566525 3.6358833e-05
0.08203125 33.003277 4.5448542e-05
0.091796875 30.920172 -3.2931566e-05
0.1015625 29.881859 2.1606684e-05
0.11132813 31.804478 -3.2186508e-05
0.12109375 35.222172 0.00011906028
0.13085938 36.322289 6.8098307e-05
0.140625  37.029758 0.00010415912
0.15039063 36.893562 7.7486038e-05
0.16015625 38.242748 7.0780516e-05
0.16992188 39.772205 0.00013589859
0.1796875 45.579372 0.00014260411
0.18945313 55.418758 0.00024318695
0.19921875 57.381466 0.00026464462
0.20898438 60.458073 0.00027790666
0.21875   62.826874 0.00032156706
0.22851563 70.400429 0.0003823638
0.23828125 77.233795 0.00046983361
0.24804688 80.129089 0.00048995018
0.2578125 84.402451 0.00046238303
0.26757813 86.757835 0.00057339668
0.27734375 89.815338 0.00057861209
0.28710938 91.906631 0.00055402517
0.296875  95.150467 0.00055804849
0.30664063 102.9864 0.00070527196
0.31640625 112.01996 0.00070944428
0.32617188 118.06008 0.00084504485
0.3359375 124.09367 0.00084295869
0.34570313 128.44801 0.00086158514
0.35546875 129.26587 0.000911057
0.36523438 135.27196 0.0009290874
0.375     140.0242  0.0009432435
0.38476563 148.88684 0.0010314584
0.39453125 157.80284 0.0011046231
0.40429688 164.84798 0.0011284649
0.4140625 166.24303 0.0011917949
0.42382813 171.42151 0.0012061
0.43359375 175.77562 0.0012890995
0.44335938 185.83145 0.0012664497
0.453125  191.5209  0.0014141202
0.46289063 198.89325 0.0014457107
0.47265625 207.82669 0.0014914572
0.48242188 212.08994 0.001488477
0.4921875 215.62312 0.0015445054
0.50195313 225.09082 0.0016105175
0.51171875 232.53897 0.0017146766
0.52148438 247.44525 0.0017888844
0.53125   257.80515 0.0018724799
0.54101563 268.69675 0.0019524992
0.55078125 278.3248 0.0020065904
0.56054688 297.42834 0.0021402538
0.5703125 305.06613 0.0022682548
0.58007813 314.75137 0.0022889674
0.58984375 331.2659 0.0023879111
0.59960938 343.00986 0.0025054812
0.609375  351.10336 0.0025552511
0.61914063 356.0022 0.002578944
0.62890625 365.08578 0.0026358664
0.63867188 373.03412 0.0027370453
0.6484375 388.37286 0.0028005242
0.65820313 395.7717 0.0028710067
0.66796875 397.65482 0.0028672814
0.67773438 405.103  0.0029449165
0.6875    412.92462 0.0029467046
0.69726563 414.77258 0.0029924512
0.70703125 424.05258 0.003067106
0.71679688 433.86545 0.0030907989
0.7265625 447.19492 0.0032307208
0.73632813 453.79208 0.0032614172
0.74609375 465.93497 0.0033278763
0.75585938 479.9187 0.0034704804
0.765625  486.21396 0.0034992397
0.77539063 487.97699 0.003503412
0.78515625 491.72568 0.0035195053
0.79492188 495.19922 0.0034673512
0.8046875 499.08295 0.0035317242
0.81445313 508.74313 0.0036235154
0.82421875 517.66254 0.0037004054
0.83398438 523.50037 0.0037147105
0.84375   526.92059 0.0037197769
0.85351563 533.0481 0.003733933
0.86328125 538.94525 0.0038601458
0.87304688 543.45404 0.0038531423
0.8828125 555.2406  0.003927052
0.89257813 571.44568 0.0040282309
0.90234375 576.89368 0.0040955842
0.91210938 586.29321 0.0041545928
0.921875  591.5058  0.0041629374
0.93164063 601.77985 0.0042271614
0.94140625 618.1322 0.0043283403
0.95117188 626.14038 0.0043815374
0.9609375 637.6795  0.0044354796
0.97070313 649.08105 0.0045633316
0.98046875 656.65747 0.0045676529
0.99023438 669.39801 0.0046691298
1         684.35022 0.0047574937
1.0097656 698.11053 0.0048737228
1.0195313 707.67444 0.0049634278
1.0292969 715.00262 0.0049465895
1.0390625 724.98511 0.0050580502
1.0488281 744.31488 0.0051496923
1.0585938 758.69879 0.0052784383
1.0683594 765.24231 0.005325377
1.078125  780.66241 0.0053745508
1.0878906 788.74713 0.0054565072
1.0976563 793.01666 0.005428344
1.1074219 805.25909 0.005530566
1.1171875 812.81842 0.0056421757
1.1269531 818.84637 0.00562042
1.1367188 822.4989  0.0056268275
1.1464844 827.96167 0.0057150424
1.15625   839.55261 0.0057975948
1.1660156 847.6825  0.005838573
1.1757813 848.46594 0.0058194995
1.1855469 852.93848 0.0058424473
1.1953125 861.93304 0.0059497356
1.2050781 862.88983 0.0058887899
1.2148438 865.47345 0.0059178472
1.2246094 874.15613 0.0059953332
1.234375  880.31317 0.0060582161
1.2441406 890.02863 0.0060902536
1.2539063 908.73859 0.006197691
1.2636719 915.08136 0.0062572956
1.2734375 930.95685 0.0063242018
1.2832031 938.24152 0.0064051151
1.2929688 943.19879 0.0064443052
1.3027344 955.22876 0.0065089762
1.3125    961.56506 0.0065918267
1.3222656 973.01996 0.00659585
1.3320313 980.80292 0.0066882372
1.3417969 990.2005  0.0067642331
1.3515625 993.70581 0.0067384541
1.3613281 996.86548 0.0068061054
1.3710938 1011.1068 0.0068776309
1.3808594 1021.4653 0.0069309771
1.390625  1030.8123 0.0070081651
1.4003906 1039.5498 0.0070339441
1.4101563 1050.777  0.0070761144
1.4199219 1057.1498 0.0071911514
1.4296875 1062.8362 0.0071984529
1.4394531 1074.5282 0.0072753429
1.4492188 1081.7642 0.0073488057
1.4589844 1088.4443 0.0073386729
1.46875   1096.1295 0.0074076653
1.4785156 1100.2566 0.0074787438
1.4882813 1119.8624 0.0075468421
1.4980469 1130.3303 0.0076499581
1.5078125 1132.4497 0.0076654553
1.5175781 1138.4427 0.0077354908
1.5273438 1152.8358 0.0077846646
1.5371094 1167.8887 0.0078800321
1.546875  1180.1337 0.0079381466
1.5566406 1185.9016 0.008019805
1.5664063 1193.8267 0.0080451369
1.5761719 1210.4259 0.0081093609
1.5859375 1217.7859 0.0081807375
