MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.021484 s         4/20/2017 10:05:08 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
0.030273438 -6.3184648 -7.0780516e-05
0.040039063 -3.8408861 -1.3932586e-05
0.049804688 -4.3397026 -1.5720725e-05
0.059570313 -1.6667322 -2.5779009e-05
0.069335938 1.8965825 3.0249357e-05
0.079101563 8.1235914 7.8305602e-05
0.088867188 11.980831 9.059906e-05
0.098632813 20.924732 0.00014595687
0.10839844 29.839426 0.00024244189
0.11816406 36.983265 0.00025361776
0.12792969 44.885727 0.0002785027
0.13769531 49.852654 0.00034384429
0.14746094 61.660667 0.00040985644
0.15722656 70.803017 0.00051535666
0.16699219 76.641144 0.00055685639
0.17675781 86.948906 0.00062987208
0.18652344 97.742004 0.00068634748
0.19628906 107.20078 0.0007545203
0.20605469 113.1188 0.00079587102
0.21582031 117.77357 0.00083431602
0.22558594 129.27551 0.00091359019
0.23535156 141.30492 0.00098645687
0.24511719 149.44386 0.0010474771
0.25488281 158.44691 0.0010766834
0.26464844 164.62109 0.0011053681
0.27441406 177.51184 0.0011467934
0.28417969 186.01862 0.001232475
0.29394531 198.66603 0.0012829155
0.30371094 215.19836 0.0013773143
0.31347656 228.0869 0.0015421212
0.32324219 230.70677 0.0014609843
0.33300781 249.15819 0.0015508384
0.34277344 258.00687 0.0016406924
0.35253906 271.59412 0.001731962
0.36230469 286.28311 0.0018265098
0.37207031 287.4357 0.0018385053
0.38183594 298.35565 0.001860261
0.39160156 309.90088 0.0019416213
0.40136719 312.58963 0.0019949675
0.41113281 317.30212 0.0019831955
0.42089844 328.98865 0.0020352006
0.43066406 350.53   0.0021589547
0.44042969 360.983  0.0022340566
0.45019531 367.23578 0.0022826344
0.45996094 377.93073 0.0023261458
0.46972656 391.59662 0.0024484098
0.47949219 405.17538 0.0024542212
0.48925781 409.80347 0.002521947
0.49902344 412.57755 0.0025170296
0.50878906 422.55258 0.0025567412
0.51855469 441.62622 0.0026848167
0.52832031 457.01004 0.0027475506
0.53808594 465.93887 0.0028233975
0.54785156 479.18942 0.002900064
0.55761719 490.85153 0.0029374659
0.56738281 508.68207 0.0029937923
0.57714844 522.29578 0.00311777
0.58691406 529.29822 0.0031407177
0.59667969 546.37042 0.0032290071
0.60644531 556.85956 0.0032919645
0.61621094 567.00446 0.0033857673
0.62597656 573.19324 0.0033826381
0.63574219 573.10315 0.0034096837
0.64550781 579.04797 0.003432557
0.65527344 592.1629 0.0034593791
0.66503906 599.12201 0.0034961849
0.67480469 611.76904 0.0035890937
0.68457031 621.1145 0.003611818
0.69433594 638.97906 0.0036986917
0.70410156 648.83685 0.0037510693
0.71386719 664.69281 0.0038467348
0.72363281 671.68262 0.0038980693
0.73339844 682.30328 0.0039459765
0.74316406 693.88971 0.003997907
0.75292969 715.10187 0.0041059405
