MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/20/2017 8:54:16 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
1.6748047 1503.449  0.0095714629
1.6845703 1507.5712 0.0096522272
1.6943359 1517.8234 0.0096839666
1.7041016 1528.6045 0.0097438693
1.7138672 1529.3502 0.0097572803
1.7236328 1537.5562 0.0098389387
1.7333984 1548.4248 0.0098921359
1.7431641 1552.5784 0.0099784136
1.7529297 1569.1205 0.010074228
1.7626953 1575.5028 0.01005739
1.7724609 1581.0928 0.010114312
1.7822266 1586.0004 0.010208935
1.7919922 1592.5669 0.010256171
1.8017578 1604.0128 0.010282993
1.8115234 1612.9315 0.010401905
1.8212891 1613.4156 0.010391325
1.8310547 1614.0172 0.010424554
1.8408203 1627.2385 0.010512322
1.8505859 1638.5988 0.010593534
1.8603516 1645.8956 0.01064837
1.8701172 1652.532  0.010748059
1.8798828 1661.0353 0.010781884
1.8896484 1661.7083 0.010821521
1.8994141 1668.4899 0.010855645
1.9091797 1670.9819 0.010964125
1.9189453 1681.7926 0.01100421
1.9287109 1696.2339 0.011132807
1.9384766 1707.0665 0.011209249
1.9482422 1712.1274 0.011265427
1.9580078 1718.7412 0.011296272
1.9677734 1727.8507 0.011411607
1.9775391 1728.1467 0.011444688
1.9873047 1726.5929 0.011486709
1.9970703 1721.9233 0.011464804
2.0068359 1725.2379 0.011539608
2.0166016 1735.3497 0.011569858
2.0263672 1747.9473 0.011641234
2.0361328 1762.8926 0.011788756
2.0458984 1767.906  0.011815727
2.0556641 1768.6316 0.011843443
2.0654297 1767.7694 0.011890531
2.0751953 1778.533  0.012007803
2.0849609 1780.4108 0.011997819
2.0947266 1774.7693 0.01200363
2.1044922 1779.1854 0.01208961
2.1142578 1788.6387 0.012131929
2.1240234 1798.0195 0.012235343
2.1337891 1803.3229 0.012284517
2.1435547 1806.6128 0.012326539
2.1533203 1810.5304 0.012335032
2.1630859 1822.316  0.012445897
2.1728516 1832.3529 0.012531877
2.1826172 1839.9597 0.012629479
2.1923828 1841.5021 0.012630969
2.2021484 1843.3405 0.01273185
2.2119141 1840.9937 0.01281783
2.2216797 1840.0428 0.01274243
2.2314453 1845.3905 0.01283139
2.2412109 1854.9208 0.012861937
2.2509766 1860.7946 0.012918264
2.2607422 1872.1294 0.013041198
2.2705078 1876.0856 0.013073385
2.2802734 1878.571  0.013135076
2.2900391 1881.6007 0.013159066
2.2998047 1884.5775 0.013235062
2.3095703 1900.4833 0.013315678
2.3193359 1903.6168 0.013381541
2.3291016 1912.8898 0.013454109
2.3388672 1913.1704 0.013497919
2.3486328 1912.5007 0.013578832
2.3583984 1913.1194 0.013614297
2.3681641 1922.1047 0.013675541
2.3779297 1931.9675 0.013762712
2.3876953 1938.0458 0.013790876
2.3974609 1940.9045 0.013854802
2.4072266 1945.9004 0.013929456
2.4169922 1950.36   0.014012456
2.4267578 1960.1713 0.014091432
2.4365234 1958.5762 0.014078468
2.4462891 1958.5645 0.014122128
2.4560547 1967.2614 0.014248341
2.4658203 1968.2938 0.014299899
2.4755859 1971.9656 0.01428321
2.4853516 1986.7307 0.014410764
2.4951172 1992.8875 0.014467388
2.5048828 1994.0225 0.014491081
2.5146484 1999.4154 0.01459524
2.5244141 2009.0529 0.014672428
2.5341797 2010.7577 0.014701337
2.5439453 2008.2598 0.014736652
2.5537109 2007.1587 0.014737695
2.5634766 2012.4639 0.014870018
2.5732422 2019.8328 0.014843792
2.5830078 2029.0529 0.014912337
2.5927734 2038.9285 0.015041679
2.6025391 2044.1942 0.015111864
2.6123047 2050.5303 0.015144944
2.6220703 2057.9512 0.015281886
2.6318359 2058.3137 0.015341491
2.6416016 2054.8411 0.015270561
2.6513672 2053.8108 0.015339851
2.6611328 2067.9028 0.015449077
2.6708984 2074.1672 0.01550138
2.6806641 2077.1897 0.015572011
2.6904297 2075.3152 0.015564114
2.7001953 2075.2715 0.015577674
2.7099609 2081.481  0.015645176
2.7197266 2088.5212 0.015738755
2.7294922 2086.0469 0.015750527
2.7392578 2098.0747 0.015821904
2.7490234 2106.5215 0.015884787
2.7587891 2108.6523 0.015948713
2.7685547 2118.5725 0.016037077
2.7783203 2126.3022 0.016107261
2.7880859 2132.8308 0.016181469
2.7978516 2134.5999 0.016283542
2.8076172 2142.0117 0.016312599
2.8173828 2145.8406 0.016333759
2.8271484 2145.9968 0.016438812
2.8369141 2147.0537 0.016476065
2.8466797 2150.3696 0.016516596
2.8564453 2155.7217 0.016531348
2.8662109 2158.5129 0.016588569
2.8759766 2166.1841 0.016642064
2.8857422 2169.4714 0.016738623
2.8955078 2171.6011 0.016786307
2.9052734 2177.343  0.016863495
2.9150391 2186.5671 0.016932487
2.9248047 2188.802  0.016983002
2.9345703 2194.467  0.01705721
2.9443359 2199.7449 0.017089844
2.9541016 2203.4622 0.017148852
2.9638672 2201.5559 0.017185807
2.9736328 2206.7117 0.017228425
2.9833984 2223.991  0.017355829
2.9931641 2226.9546 0.017427802
3.0029297 2230.5149 0.017435849
3.0126953 2228.4448 0.017508715
3.0224609 2230.8633 0.017521381
3.0322266 2236.3955 0.01760006
3.0419922 2245.5654 0.01762867
3.0517578 2258.2949 0.017771125
3.0615234 2260.4456 0.017807782
3.0712891 2259.5298 0.01790449
3.0810547 2261.2212 0.017897189
3.0908203 2262.9534 0.017955154
3.1005859 2269.8132 0.018002242
3.1103516 2277.7302 0.018110424
3.1201172 2287.1191 0.018153489
3.1298828 2296.0308 0.018255115
3.1396484 2302.6726 0.018343925
3.1494141 2302.8223 0.018374026
3.1591797 2302.7458 0.018428266
3.1689453 2307.1558 0.018489808
3.1787109 2309.7803 0.018578023
3.1884766 2315.261  0.018562227
3.1982422 2316.8352 0.018628687
3.2080078 2317.572  0.018748492
3.2177734 2325.9954 0.018773675
3.2275391 2333.6448 0.018852055
3.2373047 2340.3564 0.018867105
3.2470703 2345.6018 0.01895085
3.2568359 2353.0142 0.019027591
3.2666016 2354.3093 0.019104779
3.2763672 2348.4275 0.019125789
3.2861328 2357.7864 0.019160211
3.2958984 2364.8936 0.019225329
3.3056641 2369.4961 0.019326061
3.3154297 2367.9856 0.019308329
3.3251953 2374.7659 0.01935631
3.3349609 2388.1045 0.019503534
3.3447266 2389.1211 0.019512624
3.3544922 2390.9941 0.019570887
3.3642578 2396.8196 0.019647479
3.3740234 2400.2966 0.019704103
3.3837891 2402.9785 0.019705892
3.3935547 2411.7891 0.019844174
3.4033203 2414.7092 0.019851625
3.4130859 2414.3809 0.019897223
3.4228516 2419.8689 0.019952953
3.4326172 2431.7986 0.020025373
3.4423828 2441.2778 0.020178406
3.4521484 2441.0288 0.020185709
3.4619141 2441.4497 0.02022475
3.4716797 2441.5015 0.020276157
3.4814453 2450.5913 0.020345747
3.4912109 2454.3081 0.02044305
3.5009766 2459.2468 0.020490587
3.5107422 2467.7107 0.020565391
3.5205078 2469.8433 0.020601451
3.5302734 2473.5083 0.020667465
3.5400391 2478.8357 0.020690409
3.5498047 2483.1565 0.020769835
3.5595703 2483.8479 0.02081722
3.5693359 2491.9849 0.020889938
3.5791016 2494.6243 0.020921826
3.5888672 2502.5112 0.020969808
3.5986328 2511.1667 0.021060109
3.6083984 2514.1355 0.021151153
3.6181641 2518.2207 0.021207333
3.6279297 2521.1755 0.021224916
3.6376953 2526.1082 0.021348445
3.6474609 2529.2097 0.021372437
3.6572266 2541.0444 0.02148509
3.6669922 2544.769  0.021567643
3.6767578 2539.9973 0.021549908
3.6865234 2542.625  0.02161622
3.6962891 2542.3745 0.021614281
3.7060547 2550.3088 0.021671653
3.7158203 2564.623  0.021840334
3.7255859 2562.2751 0.021821856
3.7353516 2557.1841 0.021859257
3.7451172 2559.7539 0.021896958
3.7548828 2565.4382 0.021928847
3.7646484 2574.8135 0.021974595
3.7744141 2584.147  0.022096932
3.7841797 2589.7485 0.022151172
3.7939453 2589.7991 0.022160709
3.8037109 2589.7961 0.022177398
3.8134766 2602.7944 0.022319853
3.8232422 2607.2495 0.022347124
3.8330078 2611.4878 0.022422226
3.8427734 2620.7332 0.022508204
3.8525391 2624.4604 0.022576602
3.8623047 2625.6685 0.022668839
3.8720703 2633.804  0.02265319
3.8818359 2643.9744 0.02277538
3.8916016 2647.0669 0.022885799
3.9013672 2649.2979 0.022919027
3.9111328 2646.7334 0.022937806
