MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.022461 s         4/20/2017 10:28:59 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
0.03125   19.626915 -7.390976e-05
0.041015625 17.734468 -9.9986792e-05
0.05078125 16.860626 -9.1195107e-05
0.060546875 18.966646 -6.1839819e-05
0.0703125 23.162477 -6.6906214e-05
0.080078125 30.40485 8.3446503e-06
0.08984375 39.709175 6.3031912e-05
0.099609375 50.595589 8.7171793e-05
0.109375  60.680061 0.00019788742
0.11914063 71.754936 0.00022247434
0.12890625 83.220001 0.00030875206
0.13867188 91.73967 0.00033184886
0.1484375 103.28236 0.00039607286
0.15820313 113.56458 0.00045135617
0.16796875 121.08392 0.00055059791
0.17773438 127.10769 0.00055849552
0.1875    129.97087 0.00058367848
0.19726563 139.49498 0.00067830086
0.20703125 143.04482 0.00070422888
0.21679688 147.83658 0.00071555376
0.2265625 149.63452 0.00074893236
0.23632813 157.64233 0.00082582235
0.24609375 174.50206 0.00099167228
0.25585938 180.43533 0.00097706914
0.265625  182.06679 0.0010144711
0.27539063 188.56961 0.0010211766
0.28515625 197.78934 0.0011540949
0.29492188 206.55751 0.0012271106
0.3046875 215.685   0.0012919307
0.31445313 222.78543 0.0013455749
0.32421875 232.29987 0.0013929605
0.33398438 235.13745 0.0014190376
0.34375   240.10677 0.0014635921
0.35351563 254.07945 0.0015534461
0.36328125 265.10785 0.0016745925
0.37304688 275.02777 0.0017133355
0.3828125 281.90021 0.0017939508
0.39257813 287.93857 0.0018127263
0.40234375 297.33319 0.0019001961
0.41210938 305.99969 0.0019210577
0.421875  312.69299 0.001963824
0.43164063 316.87115 0.0020258129
0.44140625 330.89386 0.0020556152
0.45117188 340.40283 0.0021195412
0.4609375 349.12866 0.0021782517
0.47070313 356.55875 0.0022175908
0.48046875 372.62488 0.0022684038
0.49023438 391.06305 0.0024306774
0.5       405.54974 0.0024867058
0.50976563 418.19171 0.0025671721
0.51953125 423.81052 0.0026281178
0.52929688 436.37817 0.0026462972
0.5390625 449.05865 0.0027766824
0.54882813 458.98264 0.0028009713
0.55859375 461.01901 0.0028041005
0.56835938 472.22531 0.0028406084
0.578125  485.06009 0.0029096007
0.58789063 498.74466 0.0030340254
0.59765625 514.19067 0.0030827522
0.60742188 525.58435 0.0031599402
0.6171875 535.46674 0.0031755865
0.62695313 546.61914 0.0032751262
0.63671875 549.06775 0.0032427907
0.64648438 549.48987 0.0032739341
0.65625   557.00958 0.0033061206
0.66601563 576.86359 0.0034271181
0.67578125 595.41675 0.0035263598
0.68554688 605.86792 0.0036148727
0.6953125 612.72406 0.0036126375
0.70507813 632.13025 0.0036604702
0.71484375 647.38757 0.0037640333
0.72460938 651.4668 0.0038142502
0.734375  663.30853 0.0038221478
0.74414063 682.47345 0.0039449334
0.75390625 694.77808 0.0040236115
0.76367188 703.69958 0.0040575862
0.7734375 712.26331 0.0040958822
0.78320313 718.29303 0.0041536987
0.79296875 735.66315 0.0041988492
0.80273438 746.67474 0.0043156743
0.8125    749.27466 0.0043179095
0.82226563 760.04938 0.0043687224
0.83203125 768.59851 0.0043770671
0.84179688 780.33453 0.0044664741
0.8515625 787.48822 0.0045242906
0.86132813 793.50543 0.004581213
0.87109375 813.59637 0.0046543777
0.88085938 829.26544 0.0047439337
0.890625  845.33728 0.0048230588
0.90039063 850.68298 0.004838407
0.91015625 852.90857 0.0048808753
0.91992188 860.83795 0.004863292
0.9296875 873.33008 0.0049906969
0.93945313 889.32025 0.0050327182
0.94921875 903.08307 0.0051285326
0.95898438 917.31232 0.0052194297
0.96875   932.72333 0.005260855
0.97851563 949.89471 0.0053918362
0.98828125 956.79578 0.005454272
0.99804688 970.22931 0.0054943562
1.0078125 981.68634 0.0055500865
1.0175781 985.57385 0.0055649877
1.0273438 989.4187  0.0055982172
1.0371094 996.77832 0.0056180358
1.046875  1014.061  0.0057178736
1.0566406 1023.0549 0.0057868659
1.0664063 1031.6177 0.0058142841
1.0761719 1045.4288 0.0059007108
1.0859375 1055.4567 0.0059460104
1.0957031 1065.7472 0.0060090423
1.1054688 1084.1921 0.0060865283
1.1152344 1101.397  0.0062057376
1.125     1105.6801 0.0062027574
1.1347656 1110.0214 0.006210804
1.1445313 1117.7994 0.0062613189
1.1542969 1131.0607 0.0063088536
1.1640625 1146.1591 0.0064149499
1.1738281 1162.6808 0.0065384805
1.1835938 1173.0439 0.006570667
1.1933594 1176.5798 0.0065995753
1.203125  1183.2526 0.0066374242
1.2128906 1193.5408 0.0066377223
1.2226563 1207.5085 0.0067725778
1.2324219 1213.9672 0.0068128109
1.2421875 1221.2113 0.0068362057
1.2519531 1231.4777 0.0068789721
1.2617188 1246.1356 0.0069789588
1.2714844 1256.5543 0.0070644915
1.28125   1263.0719 0.0070768595
1.2910156 1269.5743 0.0070886314
1.3007813 1277.6572 0.0071595609
1.3105469 1288.14   0.0072497129
1.3203125 1299.7533 0.0073136389
1.3300781 1308.5765 0.0073884428
1.3398438 1311.8232 0.0074349344
1.3496094 1315.7731 0.0074772537
1.359375  1323.9579 0.007532239
1.3691406 1337.4177 0.0076173246
1.3789063 1352.4331 0.0076889992
1.3886719 1360.8593 0.0077973306
1.3984375 1371.8372 0.0078293681
1.4082031 1381.489  0.0079645216
1.4179688 1382.4281 0.0080096722
1.4277344 1382.0542 0.0080445409
1.4375    1385.2952 0.0080703199
1.4472656 1387.2471 0.008071214
1.4570313 1392.353  0.0080709159
1.4667969 1400.6599 0.008148104
1.4765625 1407.6577 0.0082285702
1.4863281 1423.561  0.0083146989
1.4960938 1432.7739 0.0083838403
1.5058594 1442.299  0.0084786117
1.515625  1448.8392 0.008521378
1.5253906 1460.4374 0.0086125731
1.5351563 1466.5151 0.008662194
1.5449219 1464.9055 0.0087344646
1.5546875 1463.5454 0.0087286532
1.5644531 1473.802  0.0088186562
1.5742188 1485.0686 0.0088900328
1.5839844 1489.0918 0.0089177489
1.59375   1501.2391 0.0090493262
1.6035156 1499.7708 0.0090946257
1.6132813 1503.9583 0.009136349
1.6230469 1508.2985 0.0091788173
1.6328125 1517.1083 0.0092725456
1.6425781 1517.1461 0.0092712045
1.6523438 1518.4707 0.0093309581
1.6621094 1528.7773 0.0094012916
1.671875  1532.5431 0.0094112754
1.6816406 1539.11   0.0094506145
1.6914063 1543.8464 0.009559691
1.7011719 1548.1851 0.0096002221
