MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.023438 s         4/20/2017 10:18:01 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
1.6826172 1733.7177 0.0096681714
1.6923828 1744.077  0.0096867979
1.7021484 1760.752  0.0097902119
1.7119141 1775.257  0.009906441
1.7216797 1787.4038 0.0099420547
1.7314453 1793.2789 0.0099897385
1.7412109 1803.5684 0.010078102
1.7509766 1814.4398 0.010076761
1.7607422 1828.5328 0.010166317
1.7705078 1830.2174 0.010233521
1.7802734 1837.5939 0.010232776
1.7900391 1846.1799 0.010270327
1.7998047 1847.1046 0.010315329
1.8095703 1858.3942 0.010308921
1.8193359 1878.6967 0.010484159
1.8291016 1889.0773 0.010607988
1.8388672 1897.3663 0.010566562
1.8486328 1909.8606 0.010691434
1.8583984 1918.0596 0.010748208
1.8681641 1925.2731 0.010793954
1.8779297 1931.7126 0.010816902
1.8876953 1938.2122 0.010917932
1.8974609 1947.953  0.010969341
1.9072266 1952.7474 0.011023581
1.9169922 1964.3625 0.011108965
1.9267578 1974.665  0.01119107
1.9365234 1975.2909 0.011243224
1.9462891 1977.7677 0.011258125
1.9560547 1986.1456 0.011290014
1.9658203 1997.7478 0.011408776
1.9755859 2004.6061 0.011463463
1.9853516 2013.4012 0.011567473
1.9951172 2014.5364 0.011548847
2.0048828 2017.8246 0.011589825
2.0146484 2023.1388 0.011654645
2.0244141 2029.9756 0.011664033
2.0341797 2039.1113 0.011747926
2.0439453 2047.3949 0.011822432
2.0537109 2051.7356 0.011926889
2.0634766 2058.4868 0.01195088
2.0732422 2061.189  0.01201883
2.0830078 2065.4539 0.012057126
2.0927734 2066.4138 0.012097806
2.1025391 2079.5942 0.012207031
2.1123047 2087.2668 0.012239814
2.1220703 2088.7578 0.012301654
2.1318359 2105.2192 0.012423396
2.1416016 2107.1401 0.012431294
2.1513672 2107.6831 0.012456626
2.1611328 2108.5891 0.012487024
2.1708984 2120.4294 0.012534559
2.1806641 2137.1345 0.012715608
2.1904297 2138.428  0.012747496
2.2001953 2145.2363 0.012796223
2.2099609 2148.1636 0.012847781
2.2197266 2156.3516 0.012917817
2.2294922 2159.7991 0.012992471
2.2392578 2171.0806 0.013067871
2.2490234 2172.5486 0.013136268
2.2587891 2171.9109 0.013134629
2.2685547 2170.1558 0.013162047
2.2783203 2179.512  0.013229847
2.2880859 2187.0789 0.013317317
2.2978516 2195.5762 0.01333788
2.3076172 2203.6941 0.013413727
2.3173828 2213.1963 0.013478994
2.3271484 2222.8579 0.013610125
2.3369141 2223.0481 0.013618767
2.3466797 2228.9209 0.013707131
2.3564453 2231.1057 0.013738424
