MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.021484 s         4/20/2017 10:40:47 AM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
1.6806641 1499.8466 0.0095541775
1.6904297 1509.9661 0.0095586479
1.7001953 1514.5991 0.009649545
1.7099609 1516.7002 0.0096859038
1.7197266 1524.9838 0.0097453594
1.7294922 1530.0636 0.0097946823
1.7392578 1534.9529 0.0098305941
1.7490234 1541.3182 0.0098754466
1.7587891 1550.984  0.009958446
1.7685547 1553.3291 0.009970665
1.7783203 1558.6155 0.010035634
1.7880859 1569.5553 0.01003027
1.7978516 1582.9927 0.010205209
1.8076172 1587.9114 0.01022175
1.8173828 1601.1488 0.010304451
1.8271484 1607.3188 0.010371059
1.8369141 1612.3789 0.010401756
1.8466797 1621.1538 0.010479093
1.8564453 1624.6947 0.010490417
1.8662109 1636.3335 0.010628849
1.8759766 1642.5313 0.010645539
1.8857422 1652.3398 0.010735095
1.8955078 1658.6918 0.010765791
1.9052734 1674.0237 0.010858774
1.9150391 1679.0726 0.010916293
1.9248047 1681.126  0.010947585
1.9345703 1685.3805 0.010991096
1.9443359 1697.7997 0.011080056
1.9541016 1699.7709 0.011095852
1.9638672 1713.4669 0.011184961
1.9736328 1717.053  0.011220574
1.9833984 1718.6409 0.011287332
1.9931641 1727.6565 0.011321455
2.0029297 1736.8662 0.011411905
2.0126953 1745.7084 0.011523962
2.0224609 1747.1906 0.011517704
2.0322266 1753.2483 0.011548251
2.0419922 1773.2317 0.011656731
2.0517578 1783.0281 0.011751652
2.0615234 1788.3649 0.011777133
2.0712891 1795.5712 0.011856258
2.0810547 1796.2518 0.011903793
2.0908203 1805.4441 0.011946857
2.1005859 1809.9376 0.012011081
2.1103516 1818.2377 0.012036264
2.1201172 1827.1794 0.012129247
2.1298828 1833.9922 0.012194067
2.1396484 1838.6218 0.012197047
2.1494141 1850.0673 0.012275577
2.1591797 1867.1049 0.012433082
2.1689453 1876.3324 0.012464821
2.1787109 1884.9027 0.01256898
2.1884766 1878.8242 0.012580454
2.1982422 1878.9939 0.012535304
2.2080078 1889.1431 0.012655854
2.2177734 1896.2717 0.012733638
2.2275391 1902.5977 0.01271978
2.2373047 1908.7714 0.012812167
2.2470703 1914.6592 0.012895018
2.2568359 1915.9526 0.012888014
2.2666016 1922.5889 0.012945235
2.2763672 1934.1112 0.01302734
2.2861328 1946.5386 0.013097376
2.2958984 1953.303  0.013165921
2.3056641 1959.2915 0.013220161
2.3154297 1966.1864 0.013272762
2.3251953 1976.3662 0.013379902
2.3349609 1984.135  0.013443977
2.3447266 1995.8483 0.013432056
2.3544922 2002.949  0.013555884
2.3642578 2005.3584 0.013571829
2.3740234 2015.344  0.013713092
2.3837891 2014.5242 0.013735592
2.3935547 2017.5004 0.013757348
2.4033203 2019.6161 0.013775229
2.4130859 2024.8309 0.013822168
2.4228516 2027.9437 0.013852865
2.4326172 2040.5822 0.013890713
2.4423828 2051.1038 0.014002472
2.4521484 2061.4946 0.014068335
2.4619141 2072.5693 0.014150292
2.4716797 2085.9597 0.014242679
2.4814453 2091.3994 0.014304668
2.4912109 2090.3154 0.014347434
2.5009766 2096.4856 0.01438871
2.5107422 2105.2266 0.0144355
2.5205078 2109.8333 0.014529377
2.5302734 2122.3232 0.014586449
2.5400391 2132.2456 0.014683008
2.5498047 2137.9712 0.014725924
2.5595703 2143.1689 0.014786124
2.5693359 2145.1721 0.014828146
2.5791016 2154.0664 0.014896244
2.5888672 2152.8362 0.014882982
2.5986328 2156.4575 0.014933646
2.6083984 2165.8257 0.014993846
2.6181641 2172.4546 0.015059114
2.6279297 2175.6604 0.015102178
2.6376953 2183.7908 0.015183836
2.6474609 2189.5168 0.015204549
2.6572266 2199.311  0.015374273
2.6669922 2206.1082 0.015384108
2.6767578 2220.345  0.015461743
2.6865234 2227.9192 0.015514791
2.6962891 2229.2173 0.015498698
2.7060547 2228.8469 0.01562044
2.7158203 2237.7874 0.015639663
2.7255859 2252.7583 0.01571238
2.7353516 2260.5139 0.01580447
2.7451172 2274.4417 0.015945733
2.7548828 2279.4634 0.015966743
2.7646484 2280.5022 0.016016364
2.7744141 2280.4253 0.016056299
2.7841797 2280.5862 0.016027838
2.7939453 2288.783  0.016120672
2.8037109 2297.8101 0.016196817
2.8134766 2299.4775 0.016217381
2.8232422 2318.4375 0.01636073
2.8330078 2329.6287 0.016431957
2.8427734 2336.7593 0.016504973
2.8525391 2340.9897 0.016509742
2.8623047 2344.4363 0.016593933
2.8720703 2345.8987 0.016613156
2.8818359 2349.2366 0.016679466
2.8916016 2365.8208 0.016780943
2.9013672 2370.5222 0.016832501
2.9111328 2378.0918 0.016878843
2.9208984 2378.9944 0.016913265
2.9306641 2378.1089 0.01692161
2.9404297 2390.4421 0.017029196
2.9501953 2392.4084 0.017060786
2.9599609 2395.9531 0.017100424
2.9697266 2397.4163 0.017149448
2.9794922 2401.5762 0.017143488
2.9892578 2415.7927 0.017219782
2.9990234 2423.7939 0.017287135
3.0087891 2437.9177 0.017454624
3.0185547 2452.145  0.01748845
3.0283203 2458.4312 0.017572492
3.0380859 2469.1069 0.017694682
3.0478516 2470.312  0.017705411
3.0576172 2467.7651 0.017742515
3.0673828 2469.1904 0.01776427
3.0771484 2478.3896 0.017831028
3.0869141 2489.2483 0.017917603
3.0966797 2490.3994 0.01793161
3.1064453 2498.969  0.018003434
3.1162109 2510.9534 0.018110722
3.1259766 2518.7612 0.018167198
3.1357422 2524.155  0.018188655
3.1455078 2528.8333 0.018253922
3.1552734 2532.5959 0.018334687
3.1650391 2534.394  0.018355101
3.1748047 2536.9634 0.018383563
3.1845703 2541.0215 0.01843363
3.1943359 2554.9417 0.018519908
3.2041016 2561.25   0.018590987
3.2138672 2569.1758 0.018674731
3.2236328 2578.303  0.018786788
3.2333984 2584.3848 0.018748343
3.2431641 2590.1389 0.018860251
3.2529297 2591.8945 0.018912107
3.2626953 2595.7727 0.018937439
3.2724609 2604.6409 0.018984377
3.2822266 2615.8855 0.019085854
3.2919922 2616.3416 0.01912564
3.3017578 2616.9399 0.019147098
3.3115234 2622.4614 0.019206703
3.3212891 2625.0596 0.019274354
3.3310547 2633.5662 0.019358546
3.3408203 2650.4546 0.019436628
3.3505859 2658.0132 0.019495636
3.3603516 2661.8962 0.019626766
3.3701172 2666.7073 0.019585937
3.3798828 2667.2219 0.019627661
3.3896484 2674.6538 0.019698441
3.3994141 2685.0913 0.019847902
3.4091797 2684.5845 0.019824803
3.4189453 2684.6802 0.019868461
3.4287109 2693.8079 0.01990482
3.4384766 2703.0527 0.02001673
3.4482422 2704.9197 0.020013301
3.4580078 2709.7708 0.020090787
3.4677734 2713.5769 0.020111203
3.4775391 2715.4675 0.020202398
3.4873047 2726.7764 0.020236969
3.4970703 2730.3562 0.020296276
3.5068359 2747.7798 0.020433815
3.5166016 2754.344  0.02050668
3.5263672 2763.5842 0.020597132
3.5361328 2767.5649 0.020606518
3.5458984 2762.1499 0.020637512
3.5556641 2765.5901 0.020670593
3.5654297 2770.1321 0.020765813
3.5751953 2767.5508 0.020693691
3.5849609 2781.0994 0.020798
3.5947266 2790.4446 0.020883679
3.6044922 2802.5315 0.020986946
3.6142578 2804.4565 0.02098039
3.6240234 2809.3342 0.0210543
3.6337891 2820.9888 0.021154284
3.6435547 2829.2998 0.021280797
3.6533203 2835.199  0.021301659
3.6630859 2836.7412 0.021339806
3.6728516 2841.0908 0.021418035
3.6826172 2844.8704 0.021448882
3.6923828 2849.75   0.02149895
3.7021484 2863.0444 0.021609366
3.7119141 2868.6609 0.021670163
3.7216797 2870.8359 0.02168864
3.7314453 2871.8672 0.021723211
3.7412109 2877.4194 0.021763889
