MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/14/2017 1:23:18 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
1.6357422 1068.3572 -0.0023953617
1.6455078 1079.0815 -0.0023148954
1.6552734 1091.5465 -0.002168566
1.6650391 1103.6583 -0.0020711124
1.6748047 1109.7241 -0.0019882619
1.6845703 1116.0226 -0.0019198656
1.6943359 1126.6498 -0.0018399954
1.7041016 1132.5576 -0.0017917156
1.7138672 1133.0338 -0.0017529726
1.7236328 1135.3705 -0.0017087162
1.7333984 1150.1172 -0.0016340613
1.7431641 1163.2708 -0.0014933944
1.7529297 1179.6747 -0.0014227629
1.7626953 1189.98   -0.0012679398
1.7724609 1198.6417 -0.0011627376
1.7822266 1206.712  -0.0010667741
1.7919922 1219.1653 -0.00097587705
1.8017578 1227.7378 -0.00091895461
1.8115234 1233.0991 -0.00083789229
1.8212891 1228.6519 -0.00085502863
1.8310547 1224.319  -0.00083073974
1.8408203 1221.1938 -0.00090166926
1.8505859 1219.5588 -0.00088065863
1.8603516 1218.4978 -0.00080913305
1.8701172 1216.9688 -0.00086501241
1.8798828 1215.809  -0.00082239509
1.8896484 1223.0549 -0.00077322125
1.8994141 1238.7906 -0.00068962574
1.9091797 1250.9917 -0.00061735511
1.9189453 1249.8865 -0.00060945749
1.9287109 1248.7202 -0.00055938959
1.9384766 1256.4395 -0.00049769878
1.9482422 1262.7798 -0.00043973327
1.9580078 1265.6609 -0.00041007996
1.9677734 1264.2333 -0.00039249659
1.9775391 1275.7567 -0.00024884939
1.9873047 1283.4714 -0.00019818544
1.9970703 1291.7035 -9.3579292e-05
2.0068359 1294.3562 -5.5134296e-05
2.0166016 1292.5583 -1.5199184e-05
2.0263672 1297.0887 2.8461218e-05
2.0361328 1305.7642 0.00013753772
2.0458984 1314.5076 0.00025525689
2.0556641 1318.4545 0.0003489852
2.0654297 1323.2366 0.00036969781
2.0751953 1332.9568 0.00052541494
2.0849609 1333.1638 0.00058323145
2.0947266 1336.6188 0.00069200993
2.1044922 1342.0555 0.00069528818
2.1142578 1345.3348 0.00077590346
2.1240234 1347.3582 0.00085830688
2.1337891 1355.386  0.0009444356
2.1435547 1359.5781 0.00099495053
2.1533203 1364.1851 0.0010888278
2.1630859 1370.5238 0.0011764467
2.1728516 1371.0344 0.0012125075
2.1826172 1375.1643 0.0012718141
2.1923828 1376.6256 0.0013610721
2.2021484 1373.9138 0.0013415515
2.2119141 1381.0759 0.0014305115
2.2216797 1384.7141 0.0014740229
2.2314453 1387.0706 0.0015643239
2.2412109 1388.6385 0.0015416741
2.2509766 1397.1433 0.0016857684
2.2607422 1400.8301 0.001706481
2.2705078 1403.1437 0.0017659366
2.2802734 1405.7277 0.0018246472
2.2900391 1407.1488 0.0018873811
2.2998047 1411.9017 0.0019200146
2.3095703 1423.1172 0.0020000339
2.3193359 1429.2531 0.0021219254
2.3291016 1423.7299 0.0021566451
2.3388672 1419.1335 0.0021606684
2.3486328 1415.3882 0.0021500885
2.3583984 1411.8667 0.0022056699
2.3681641 1408.6959 0.00218153
2.3779297 1407.002  0.0021792948
2.3876953 1410.6425 0.0021716952
2.3974609 1426.587  0.0023192167
2.4072266 1435.8781 0.0023804605
2.4169922 1443.2202 0.0024577975
2.4267578 1439.9845 0.0024788082
2.4365234 1439.4816 0.0025075674
2.4462891 1437.5638 0.0025336444
2.4560547 1437.9401 0.0025266409
2.4658203 1440.7723 0.0025597215
2.4755859 1444.2223 0.0025674701
2.4853516 1450.9823 0.0026845932
2.4951172 1452.0615 0.0026996434
2.5048828 1459.0321 0.002772212
2.5146484 1467.234  0.0028671324
2.5244141 1469.175  0.0029321015
2.5341797 1473.6396 0.0030212104
2.5439453 1476.1808 0.0030945241
2.5537109 1479.6727 0.0031448901
2.5634766 1479.9131 0.0031608343
2.5732422 1487.1941 0.0032861531
2.5830078 1495.3511 0.0033943355
2.5927734 1498.4014 0.0034512579
2.6025391 1494.2599 0.0034749508
2.6123047 1489.8988 0.0034894049
2.6220703 1489.2719 0.0035497546
2.6318359 1494.9272 0.0035867095
2.6416016 1501.6755 0.0036641955
2.6513672 1510.4    0.0037510693
2.6611328 1518.0656 0.0038482249
2.6708984 1527.3311 0.00397861
2.6806641 1526.8888 0.004041642
2.6904297 1526.9789 0.0040525198
2.7001953 1528.0376 0.004132688
2.7099609 1525.9312 0.0041697919
2.7197266 1523.8208 0.0042194128
2.7294922 1531.9341 0.0043059886
2.7392578 1539.8336 0.0043208897
2.7490234 1546.1653 0.0044339895
2.7587891 1551.7854 0.0044813752
2.7685547 1557.1462 0.0045919418
2.7783203 1554.7781 0.0046248734
2.7880859 1552.4304 0.004696846
2.7978516 1561.1085 0.004747957
2.8076172 1570.1257 0.0048853457
2.8173828 1568.9243 0.004928112
2.8271484 1568.6238 0.0049906969
2.8369141 1576.7134 0.0050337613
2.8466797 1580.8286 0.0050929189
2.8564453 1583.7086 0.0052022934
2.8662109 1585.1283 0.0052382052
2.8759766 1584.4127 0.0052636862
2.8857422 1591.1664 0.0053560734
2.8955078 1595.3585 0.0054690242
2.9052734 1599.6244 0.0055103004
2.9150391 1599.2596 0.0055009127
2.9248047 1607.4979 0.0056274235
2.9345703 1608.0845 0.0057069957
2.9443359 1602.3483 0.0057542324
2.9541016 1596.3813 0.0056834519
2.9638672 1597.4912 0.0057181716
2.9736328 1604.1814 0.0057806075
2.9833984 1602.979  0.0058194995
2.9931641 1604.1876 0.0058631599
3.0029297 1602.9655 0.0058275461
3.0126953 1609.5833 0.0059165061
3.0224609 1613.0947 0.0059597194
3.0322266 1621.9319 0.0059972703
3.0419922 1637.6191 0.0061695278
3.0517578 1648.0034 0.0063091516
3.0615234 1653.6056 0.0064060092
3.0712891 1656.5939 0.0064913929
3.0810547 1657.8402 0.0066173077
3.0908203 1652.8007 0.0066071749
3.1005859 1646.9388 0.0066199899
3.1103516 1644.4434 0.0066125393
3.1201172 1646.9009 0.0066575408
3.1298828 1651.877  0.0067535043
3.1396484 1666.2113 0.0068412721
3.1494141 1671.3801 0.0069062412
3.1591797 1672.9589 0.0069820881
3.1689453 1674.5518 0.0070047379
3.1787109 1678.2589 0.0071053207
3.1884766 1687.4036 0.0071816146
3.1982422 1688.2771 0.0072401762
3.2080078 1683.3923 0.0072611868
3.2177734 1685.9629 0.0073483586
3.2275391 1689.0416 0.007366538
3.2373047 1695.6215 0.0074592233
3.2470703 1705.5632 0.0075432658
3.2568359 1706.6521 0.0075416267
3.2666016 1702.131  0.0076368451
3.2763672 1699.6892 0.0076583028
3.2861328 1707.2384 0.0077073276
3.2958984 1718.8253 0.0078207254
3.3056641 1726.4152 0.0079475343
3.3154297 1724.1248 0.0079482794
3.3251953 1718.6702 0.0079856813
3.3349609 1720.6563 0.0080564618
3.3447266 1730.1012 0.0081378222
3.3544922 1733.8307 0.0081771612
3.3642578 1728.0142 0.0082355738
3.3740234 1728.4886 0.0082844496
3.3837891 1730.9847 0.0082632899
3.3935547 1729.1357 0.0082737207
3.4033203 1729.8287 0.0083011389
3.4130859 1730.396  0.0083470345
3.4228516 1737.0594 0.00841856
3.4326172 1742.6464 0.0084292889
3.4423828 1747.3893 0.0084926188
3.4521484 1751.2593 0.0085550547
3.4619141 1756.884  0.0086335838
3.4716797 1761.7307 0.0086764991
3.4814453 1761.4232 0.008726418
3.4912109 1765.1636 0.0087767839
3.5009766 1774.0552 0.0088904798
3.5107422 1779.9966 0.0089618564
3.5205078 1775.5776 0.0090359151
3.5302734 1778.353  0.0090920925
3.5400391 1779.4335 0.009098649
3.5498047 1774.891  0.0090655684
3.5595703 1770.7963 0.0091408193
3.5693359 1768.1791 0.0091139972
3.5791016 1766.3945 0.0091332197
3.5888672 1771.6458 0.0091816485
3.5986328 1777.4524 0.0092345476
3.6083984 1787.7668 0.0093337893
3.6181641 1796.9998 0.0094464421
3.6279297 1803.1877 0.0094826519
3.6376953 1799.2197 0.0095020235
3.6474609 1798.0383 0.009611994
3.6572266 1795.8192 0.0095236301
3.6669922 1808.844  0.0096429884
3.6767578 1818.0897 0.0097377598
3.6865234 1821.4915 0.0097993016
3.6962891 1830.5034 0.0099292397
3.7060547 1839.3231 0.010015666
3.7158203 1847.147  0.010122806
3.7255859 1850.1094 0.010283142
3.7353516 1847.366  0.010341257
3.7451172 1848.6866 0.010394156
3.7548828 1850.4918 0.010435432
3.7646484 1852.3661 0.010563731
3.7744141 1852.6842 0.010560304
3.7841797 1857.5599 0.010656267
3.7939453 1866.8138 0.010703504
3.8037109 1873.7166 0.010776222
3.8134766 1871.4116 0.01084134
3.8232422 1865.5186 0.010843277
3.8330078 1866.6174 0.010879785
3.8427734 1876.4106 0.010968149
3.8525391 1877.201  0.01098007
3.8623047 1877.9619 0.01109615
3.8720703 1877.603  0.011092126
3.8818359 1879.0374 0.011149347
3.8916016 1874.1813 0.011107773
3.9013672 1870.1964 0.011084825
3.9111328 1869.4773 0.011125803
3.9208984 1883.8929 0.011257231
3.9306641 1894.8966 0.011306405
3.9404297 1907.4406 0.011459589
3.9501953 1913.985  0.011527538
3.9599609 1906.6777 0.011505336
3.9697266 1906.0948 0.011557341
3.9794922 1910.9446 0.011643767
3.9892578 1919.7072 0.011722594
3.9990234 1923.3534 0.011767298
4.0087891 1918.2563 0.011776835
4.0185547 1912.8264 0.011794418
4.0283203 1910.8306 0.01178354
4.0380859 1911.5846 0.011885166
4.0478516 1918.082  0.011875927
4.0576172 1916.0465 0.01192674
4.0673828 1924.459  0.011971891
4.0771484 1935.9152 0.012039244
4.0869141 1943.1715 0.01212433
4.0966797 1954.4219 0.01222983
4.1064453 1962.1617 0.012345612
4.1162109 1960.8649 0.012451857
4.1259766 1967.2446 0.012514442
4.1357422 1977.2191 0.012645423
4.1455078 1984.0695 0.012714714
4.1552734 1980.9393 0.012787282
4.1650391 1975.4678 0.012801588
4.1748047 1970.2148 0.012809038
4.1845703 1968.6858 0.01287505
4.1943359 1977.354  0.012956709
4.2041016 1985.4034 0.012996793
4.2138672 1992.5929 0.013042539
4.2236328 2000.6738 0.01319617
4.2333984 2007.6788 0.013257414
4.2431641 2005.171  0.013301075
4.2529297 2005.2419 0.013349801
4.2626953 2015.6348 0.013452023
4.2724609 2027.1707 0.013600588
4.2822266 2031.665  0.013684183
4.2919922 2040.4584 0.013807714
4.3017578 2045.9324 0.013911873
4.3115234 2046.3821 0.013967901
4.3212891 2043.7166 0.014066398
4.3310547 2037.2338 0.014030486
4.3408203 2033.2646 0.01406312
4.3505859 2038.2858 0.014125854
4.3603516 2044.063  0.014185309
4.3701172 2053.8777 0.014296174
4.3798828 2061.8948 0.014368296
4.3896484 2064.4641 0.014442205
4.3994141 2056.9253 0.014452338
4.4091797 2061.2388 0.014421046
4.4189453 2068.4993 0.014534891
4.4287109 2070.6982 0.014598668
4.4384766 2081.1665 0.014659911
4.4482422 2086.1865 0.014840662
4.4580078 2088.4502 0.014849901
4.4677734 2089.7004 0.014884472
4.4775391 2094.925  0.014995635
4.4873047 2098.2971 0.015042275
4.4970703 2103.667  0.015071929
4.5068359 2109.7964 0.015217811
4.5166016 2110.7146 0.015243143
4.5263672 2111.7632 0.015296489
4.5361328 2119.4841 0.015383959
4.5458984 2121.811  0.015450269
4.5556641 2129.6318 0.01554653
4.5654297 2132.8079 0.015609115
4.5751953 2135.2471 0.015664846
4.5849609 2136.9033 0.015762597
4.5947266 2137.2839 0.015800744
4.6044922 2133.3564 0.015784353
4.6142578 2130.0718 0.015839934
4.6240234 2124.2651 0.015800595
4.6337891 2120.0042 0.015790761
4.6435547 2115.5935 0.015695393
4.6533203 2116.0911 0.015830696
4.6630859 2127.0471 0.015912503
4.6728516 2138.2788 0.0159958
4.6826172 2143.4407 0.016020387
4.6923828 2154.8767 0.01610741
4.7021484 2160.4119 0.016171783
4.7119141 2161.5872 0.016162246
4.7216797 2155.4846 0.01616165
4.7314453 2150.7776 0.016196668
4.7412109 2158.6904 0.016279519
4.7509766 2170.8333 0.016378164
4.7607422 2177.4517 0.016395003
4.7705078 2185.6841 0.016549975
4.7802734 2189.5798 0.016622841
4.7900391 2191.801  0.016654581
4.7998047 2195.4001 0.016740263
4.8095703 2193.0996 0.016740859
4.8193359 2186.7578 0.016779602
4.8291016 2183.5173 0.016805381
4.8388672 2179.4622 0.016724914
4.8486328 2183.1914 0.016829073
4.8583984 2189.1621 0.01689747
4.8681641 2201.7222 0.016996264
4.8779297 2212.1382 0.017055571
4.8876953 2222.2407 0.017149895
4.8974609 2219.3962 0.017185062
4.9072266 2212.3701 0.017223358
4.9169922 2210.0127 0.017222464
4.9267578 2213.2456 0.017278641
4.9365234 2228.2627 0.017381907
4.9462891 2236.7334 0.017436445
4.9560547 2240.0334 0.017488599
4.9658203 2234.6062 0.017525256
4.9755859 2237.3989 0.017560869
4.9853516 2242.8005 0.017661452
4.9951172 2253.259  0.017728359
5.0048828 2256.6885 0.017813146
5.0146484 2254.9834 0.01785621
5.0244141 2250.2075 0.01786083
5.0341797 2251.0066 0.01787737
5.0439453 2254.5457 0.017955005
5.0537109 2258.8721 0.018008947
5.0634766 2259.7698 0.018033832
5.0732422 2258.4456 0.0180538
5.0830078 2257.5532 0.018049181
5.0927734 2270.5425 0.018167347
5.1025391 2279.9119 0.018229485
5.1123047 2286.0164 0.018265694
5.1220703 2285.3113 0.018327087
5.1318359 2291.1523 0.018444955
