MTS793|MPT|ENU|1|0|.|/|:|1|0|0|A

Data Acquisition                                            Time:     10.015625 s         4/14/2017 8:03:13 PM
Time      Ch 1 Force Ch 1 Displacement
s         lbf       in
1.6845703 1343.6479 0.0088654459
1.6943359 1346.174  0.0088146329
1.7041016 1356.823  0.0089578331
1.7138672 1368.5979 0.0090122223
1.7236328 1377.8331 0.0090561807
1.7333984 1392.8602 0.0090952218
1.7431641 1400.0804 0.0091728568
1.7529297 1415.5634 0.0092284381
1.7626953 1432.7227 0.0093621016
1.7724609 1442.1769 0.009405911
1.7822266 1454.4636 0.009521693
1.7919922 1462.259  0.0095139444
1.8017578 1471.7598 0.009572506
1.8115234 1478.0243 0.009624958
1.8212891 1481.5458 0.0096449256
1.8310547 1485.7732 0.0096976757
1.8408203 1499.8348 0.0097508729
1.8505859 1510.2731 0.0098022819
1.8603516 1534.5204 0.0099416077
1.8701172 1547.2017 0.010080934
1.8798828 1557.3043 0.010104477
1.8896484 1567.5554 0.010170788
1.8994141 1572.3347 0.010173917
1.9091797 1578.8837 0.010205805
1.9189453 1587.9526 0.010275096
1.9287109 1592.005  0.010338426
1.9384766 1599.9333 0.010340512
1.9482422 1614.051  0.01042828
1.9580078 1622.8505 0.010502934
1.9677734 1622.9453 0.010451525
1.9775391 1637.7384 0.010553598
1.9873047 1654.5596 0.010669678
1.9970703 1668.0833 0.010798275
2.0068359 1671.392  0.010809749
2.0166016 1673.6221 0.010746419
2.0263672 1678.0791 0.010816306
2.0361328 1688.3633 0.010885298
2.0458984 1692.9779 0.010924786
2.0556641 1702.5118 0.010987371
2.0654297 1710.8588 0.011041164
2.0751953 1724.8899 0.011062324
2.0849609 1731.7263 0.011150986
2.0947266 1738.4507 0.01122117
2.1044922 1749.4243 0.01123637
2.1142578 1756.9092 0.011341572
2.1240234 1772.3575 0.011340976
2.1337891 1781.2745 0.011448264
2.1435547 1794.2955 0.011533201
2.1533203 1808.1561 0.011605471
2.1630859 1821.3944 0.011675507
2.1728516 1835.6099 0.011813045
2.1826172 1842.9873 0.011855364
2.1923828 1854.8667 0.011865199
2.2021484 1859.0129 0.01196444
2.2119141 1862.7063 0.012002438
2.2216797 1873.637  0.012019575
2.2314453 1881.5453 0.012058169
2.2412109 1888.6028 0.012129694
2.2509766 1898.561  0.012144297
2.2607422 1905.8948 0.012250543
2.2705078 1912.5475 0.012287647
2.2802734 1918.9033 0.012315661
2.2900391 1924.7479 0.012322515
2.2998047 1930.087  0.012394041
2.3095703 1940.4427 0.012430698
2.3193359 1944.4875 0.012455881
2.3291016 1956.2375 0.012518466
2.3388672 1960.1726 0.012550205
2.3486328 1960.2931 0.012547672
2.3583984 1967.9508 0.012627542
2.3681641 1977.6312 0.012671351
2.3779297 1985.1069 0.012667924
2.3876953 2006.9872 0.01288265
2.3974609 2025.2146 0.012977868
2.4072266 2040.5219 0.013116896
2.4169922 2054.1152 0.013129711
2.4267578 2065.5898 0.013201684
2.4365234 2079.2798 0.013295561
2.4462891 2088.2651 0.013341755
2.4560547 2096.0979 0.013425201
2.4658203 2105.4573 0.013525039
2.4755859 2110.0632 0.013550669
2.4853516 2124.4958 0.01362443
2.4951172 2127.5432 0.01371026
2.5048828 2135.7073 0.013751388
2.5146484 2137.4802 0.013778806
2.5244141 2143.9026 0.013782084
2.5341797 2155.4888 0.01388222
